Order ID,Order Date,Ship Date,Customer Name,State,Region,Product Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Time (Days),Month-Year
ORD108016,2022-12-01 00:00:00,2022-12-03 00:00:00,William Martin,Uttar Pradesh,North,Clothing,Phones,999.11,3,0.27,473.33,2,2022-12
ORD108017,2022-12-01 01:00:00,2022-12-03 01:00:00,Shannon Ruiz,Delhi,North,Electronics,Tables,1273.68,5,0.04,451.38,2,2022-12
ORD108018,2022-12-01 02:00:00,2022-12-03 02:00:00,Tiffany Weaver,Karnataka,West,Furniture,Tables,967.02,3,0.04,185.56,2,2022-12
ORD108019,2022-12-01 03:00:00,2022-12-03 03:00:00,Carol Liu,Uttar Pradesh,East,Electronics,Phones,1798.77,3,0.04,176.81,2,2022-12
ORD108020,2022-12-01 04:00:00,2022-12-03 04:00:00,Andrew Sanchez,Tamil Nadu,South,Grocery,Phones,1045.95,1,0.03,-24.58,2,2022-12
ORD108021,2022-12-01 05:00:00,2022-12-03 05:00:00,Rebecca Baker,West Bengal,West,Toys,T-Shirts,1699.44,2,0.11,483.04,2,2022-12
ORD108022,2022-12-01 06:00:00,2022-12-03 06:00:00,Melissa Cole,Karnataka,South,Toys,Chairs,1622.57,2,0.21,356.06,2,2022-12
ORD108023,2022-12-01 07:00:00,2022-12-03 07:00:00,Jerome Krueger,Uttar Pradesh,North,Furniture,Board Games,879.96,9,0.11,408.54,2,2022-12
ORD108024,2022-12-01 08:00:00,2022-12-03 08:00:00,Erica Rivers,Tamil Nadu,West,Electronics,Snacks,537.16,7,0.22,40.5,2,2022-12
ORD108025,2022-12-01 09:00:00,2022-12-03 09:00:00,Tommy Bradley,West Bengal,South,Electronics,Snacks,871.56,8,0.25,140.65,2,2022-12
ORD108026,2022-12-01 10:00:00,2022-12-03 10:00:00,Brian Morris,Delhi,South,Toys,Board Games,1669.81,2,0.2,-38.41,2,2022-12
ORD108027,2022-12-01 11:00:00,2022-12-03 11:00:00,James King,Uttar Pradesh,East,Toys,Chairs,532.5,9,0.14,464.49,2,2022-12
ORD108028,2022-12-01 12:00:00,2022-12-03 12:00:00,Sean Thompson,Gujarat,North,Toys,Tables,1096.43,3,0.09,71.5,2,2022-12
ORD108029,2022-12-01 13:00:00,2022-12-03 13:00:00,Adam Wilson,Tamil Nadu,West,Electronics,T-Shirts,1631.58,2,0.04,257.61,2,2022-12
ORD108030,2022-12-01 14:00:00,2022-12-03 14:00:00,Jaime Butler,Uttar Pradesh,East,Electronics,Phones,771.61,1,0.15,-8.67,2,2022-12
ORD108031,2022-12-01 15:00:00,2022-12-03 15:00:00,Jeffrey Hunter,Karnataka,North,Toys,Board Games,1320.2,9,0.22,381.68,2,2022-12
ORD108032,2022-12-01 16:00:00,2022-12-03 16:00:00,Kelsey Edwards,Tamil Nadu,East,Furniture,Chairs,566.7,8,0.16,11.81,2,2022-12
ORD108033,2022-12-01 17:00:00,2022-12-03 17:00:00,Nancy Owens,West Bengal,North,Clothing,Chairs,307.63,4,0.22,385.63,2,2022-12
ORD108034,2022-12-01 18:00:00,2022-12-03 18:00:00,Emily Scott,Karnataka,South,Furniture,Snacks,1609.33,7,0.1,141.06,2,2022-12
ORD108035,2022-12-01 19:00:00,2022-12-03 19:00:00,Patricia Ford,Uttar Pradesh,East,Furniture,Phones,288.04,3,0.02,246.65,2,2022-12
ORD108036,2022-12-01 20:00:00,2022-12-03 20:00:00,Alicia Ford,Maharashtra,North,Electronics,Headphones,615.62,3,0.23,61.83,2,2022-12
ORD108037,2022-12-01 21:00:00,2022-12-03 21:00:00,Lisa James,West Bengal,South,Electronics,Board Games,1724.71,4,0.07,429.67,2,2022-12
ORD108038,2022-12-01 22:00:00,2022-12-03 22:00:00,Todd Jackson,Delhi,West,Toys,Phones,758.29,2,0.18,355.92,2,2022-12
ORD108039,2022-12-01 23:00:00,2022-12-03 23:00:00,Lisa Johnson,West Bengal,North,Grocery,Phones,1948.79,4,0.24,112.56,2,2022-12
ORD108040,2022-12-02 00:00:00,2022-12-04 00:00:00,Alexander Stewart,West Bengal,East,Clothing,Board Games,1961.5,3,0.04,251.22,2,2022-12
ORD108041,2022-12-02 01:00:00,2022-12-04 01:00:00,Kimberly Lee,Delhi,North,Grocery,T-Shirts,609.72,8,0.18,-22.61,2,2022-12
ORD108042,2022-12-02 02:00:00,2022-12-04 02:00:00,Gabriel Martin,Gujarat,West,Electronics,T-Shirts,177.86,2,0.21,-3.72,2,2022-12
ORD108043,2022-12-02 03:00:00,2022-12-04 03:00:00,Elizabeth Brooks,Maharashtra,East,Toys,Headphones,1439.62,9,0.22,220.21,2,2022-12
ORD108044,2022-12-02 04:00:00,2022-12-04 04:00:00,Erin Hernandez,Tamil Nadu,North,Electronics,T-Shirts,956.87,3,0.04,284.36,2,2022-12
ORD108045,2022-12-02 05:00:00,2022-12-04 05:00:00,Whitney Berg,Bihar,North,Furniture,Chairs,291.43,4,0.25,234.46,2,2022-12
ORD108046,2022-12-02 06:00:00,2022-12-04 06:00:00,Mr. Joel Burton,Uttar Pradesh,West,Clothing,T-Shirts,1444.29,3,0.03,235.64,2,2022-12
ORD108047,2022-12-02 07:00:00,2022-12-04 07:00:00,Whitney Watson,Bihar,South,Clothing,Tables,159.23,3,0.16,345.37,2,2022-12
ORD108048,2022-12-02 08:00:00,2022-12-04 08:00:00,Sara Brady,Gujarat,East,Toys,Tables,1753.37,8,0.13,441.44,2,2022-12
ORD108049,2022-12-02 09:00:00,2022-12-04 09:00:00,David Gross,Gujarat,West,Clothing,Headphones,363.44,8,0.07,132.56,2,2022-12
ORD108050,2022-12-02 10:00:00,2022-12-04 10:00:00,Jason Lopez,Uttar Pradesh,East,Furniture,T-Shirts,341.89,6,0.09,222.16,2,2022-12
ORD108051,2022-12-02 11:00:00,2022-12-04 11:00:00,Jesus Winters,Karnataka,South,Toys,Board Games,433.78,4,0.05,435.81,2,2022-12
ORD108052,2022-12-02 12:00:00,2022-12-04 12:00:00,Chelsea Hayes,Uttar Pradesh,East,Clothing,T-Shirts,1924.51,1,0.13,178.57,2,2022-12
ORD108053,2022-12-02 13:00:00,2022-12-04 13:00:00,Danielle Villa,Tamil Nadu,South,Electronics,Headphones,1417.02,4,0.01,167.09,2,2022-12
ORD108054,2022-12-02 14:00:00,2022-12-04 14:00:00,Wendy Ortega,West Bengal,South,Toys,Headphones,1622.61,8,0.27,359.91,2,2022-12
ORD108055,2022-12-02 15:00:00,2022-12-04 15:00:00,Kristin Rodriguez,Maharashtra,South,Clothing,Tables,855.51,6,0.05,426.38,2,2022-12
ORD108056,2022-12-02 16:00:00,2022-12-04 16:00:00,Garrett Villarreal,Bihar,East,Electronics,Chairs,738.99,2,0.27,342.6,2,2022-12
ORD108057,2022-12-02 17:00:00,2022-12-04 17:00:00,Allison Moore,Bihar,North,Grocery,Chairs,545.52,3,0.26,-39.93,2,2022-12
ORD108058,2022-12-02 18:00:00,2022-12-04 18:00:00,Joshua Cantrell,Maharashtra,East,Clothing,Chairs,1013.23,7,0.14,178.86,2,2022-12
ORD108059,2022-12-02 19:00:00,2022-12-04 19:00:00,Kelly Davis,Tamil Nadu,East,Electronics,T-Shirts,1148.47,4,0.15,27.18,2,2022-12
ORD108060,2022-12-02 20:00:00,2022-12-04 20:00:00,Mr. Mark Foley,Maharashtra,North,Clothing,Snacks,1300.37,4,0.09,90.41,2,2022-12
ORD108061,2022-12-02 21:00:00,2022-12-04 21:00:00,Evan Alvarez,Maharashtra,North,Clothing,Chairs,588.53,5,0.3,181.25,2,2022-12
ORD108062,2022-12-02 22:00:00,2022-12-04 22:00:00,Kyle Fritz,Delhi,West,Clothing,Headphones,1902.44,8,0.2,32.92,2,2022-12
ORD108063,2022-12-02 23:00:00,2022-12-04 23:00:00,Jennifer Ford,Karnataka,West,Grocery,T-Shirts,422.54,7,0.29,209.56,2,2022-12
ORD108064,2022-12-03 00:00:00,2022-12-05 00:00:00,Brian Smith,Bihar,South,Toys,T-Shirts,1934.74,9,0.12,285.97,2,2022-12
ORD108065,2022-12-03 01:00:00,2022-12-05 01:00:00,Justin Butler,Gujarat,West,Electronics,Chairs,128.23,5,0.26,424.94,2,2022-12
ORD108066,2022-12-03 02:00:00,2022-12-05 02:00:00,David Fields,Uttar Pradesh,East,Electronics,Headphones,1014.14,1,0.13,26.88,2,2022-12
ORD108067,2022-12-03 03:00:00,2022-12-05 03:00:00,Justin Green,Bihar,North,Grocery,Board Games,733.4,4,0.26,86.34,2,2022-12
ORD108068,2022-12-03 04:00:00,2022-12-05 04:00:00,Jeremy Johnson,Maharashtra,North,Furniture,Chairs,953.33,6,0.04,143.48,2,2022-12
ORD108069,2022-12-03 05:00:00,2022-12-05 05:00:00,Katrina Harper,Gujarat,West,Clothing,Chairs,1184.26,6,0.19,34.73,2,2022-12
ORD108070,2022-12-03 06:00:00,2022-12-05 06:00:00,Michael Burton,Delhi,North,Furniture,Snacks,927.62,9,0.2,99.22,2,2022-12
ORD108071,2022-12-03 07:00:00,2022-12-05 07:00:00,Andrea Mathis,Uttar Pradesh,West,Grocery,T-Shirts,888.21,5,0.2,430.01,2,2022-12
ORD108072,2022-12-03 08:00:00,2022-12-05 08:00:00,Angela Adams,Uttar Pradesh,North,Toys,Chairs,1492.17,5,0.13,-16.81,2,2022-12
ORD108073,2022-12-03 09:00:00,2022-12-05 09:00:00,Ronald Pham,Uttar Pradesh,East,Clothing,Board Games,1403.16,6,0.21,166.25,2,2022-12
ORD108074,2022-12-03 10:00:00,2022-12-05 10:00:00,Trevor Ellis,Karnataka,East,Electronics,Snacks,1683.22,6,0.07,86.58,2,2022-12
ORD108075,2022-12-03 11:00:00,2022-12-05 11:00:00,Mercedes Morgan,Tamil Nadu,South,Furniture,Phones,574.92,3,0.18,-53.7,2,2022-12
ORD108076,2022-12-03 12:00:00,2022-12-05 12:00:00,Samantha Duran,Uttar Pradesh,South,Clothing,Headphones,1258.1,6,0.17,-42.32,2,2022-12
ORD108077,2022-12-03 13:00:00,2022-12-05 13:00:00,Kevin Diaz,Delhi,West,Furniture,T-Shirts,1211.87,8,0.1,370.93,2,2022-12
ORD108078,2022-12-03 14:00:00,2022-12-05 14:00:00,Craig Cole,Maharashtra,North,Clothing,Headphones,802.5,6,0.23,411.4,2,2022-12
ORD108079,2022-12-03 15:00:00,2022-12-05 15:00:00,Maria Miller,Uttar Pradesh,West,Toys,Phones,1023.51,5,0.02,344.84,2,2022-12
ORD108080,2022-12-03 16:00:00,2022-12-05 16:00:00,Tara Jones,Tamil Nadu,North,Electronics,T-Shirts,696.19,3,0.05,223.54,2,2022-12
ORD108081,2022-12-03 17:00:00,2022-12-05 17:00:00,Shelley Castro,Maharashtra,North,Electronics,Headphones,369.5,1,0.14,363.6,2,2022-12
ORD108082,2022-12-03 18:00:00,2022-12-05 18:00:00,Shelby Wood,Tamil Nadu,South,Electronics,Phones,506.22,5,0.27,-8.79,2,2022-12
ORD108083,2022-12-03 19:00:00,2022-12-05 19:00:00,James Sherman,Uttar Pradesh,South,Electronics,Phones,300.48,6,0.17,368.12,2,2022-12
ORD108084,2022-12-03 20:00:00,2022-12-05 20:00:00,Holly Thompson,Bihar,North,Clothing,Board Games,1397.83,6,0.25,154.09,2,2022-12
ORD108085,2022-12-03 21:00:00,2022-12-05 21:00:00,Andrew Brady,Uttar Pradesh,West,Clothing,Chairs,1355.38,6,0.16,350.19,2,2022-12
ORD108086,2022-12-03 22:00:00,2022-12-05 22:00:00,Charles Harris,Uttar Pradesh,East,Toys,Tables,1906.15,3,0.24,36.65,2,2022-12
ORD108087,2022-12-03 23:00:00,2022-12-05 23:00:00,Stephanie Fowler,Delhi,East,Grocery,Phones,1486.39,4,0.1,399.53,2,2022-12
ORD108088,2022-12-04 00:00:00,2022-12-06 00:00:00,Kimberly Horn,Gujarat,East,Grocery,Board Games,198.89,3,0.24,240.87,2,2022-12
ORD108089,2022-12-04 01:00:00,2022-12-06 01:00:00,Daniel Snyder,Karnataka,East,Clothing,Tables,1780.07,2,0.12,-95.6,2,2022-12
ORD108090,2022-12-04 02:00:00,2022-12-06 02:00:00,Sabrina Farmer,Bihar,West,Clothing,T-Shirts,1739.08,8,0.17,211.56,2,2022-12
ORD108091,2022-12-04 03:00:00,2022-12-06 03:00:00,Eric Morris,Karnataka,South,Clothing,Tables,942.31,7,0.05,86.17,2,2022-12
ORD108092,2022-12-04 04:00:00,2022-12-06 04:00:00,Elizabeth Wells,Uttar Pradesh,West,Toys,Headphones,1213.14,8,0.28,-65.5,2,2022-12
ORD108093,2022-12-04 05:00:00,2022-12-06 05:00:00,Jessica Jacobs,West Bengal,East,Toys,Board Games,1954.55,6,0.21,168.39,2,2022-12
ORD108094,2022-12-04 06:00:00,2022-12-06 06:00:00,Jeanette Berger,Tamil Nadu,North,Electronics,Phones,1111.38,7,0.26,86.88,2,2022-12
ORD108095,2022-12-04 07:00:00,2022-12-06 07:00:00,Teresa Wiggins,Gujarat,East,Furniture,Tables,1820.11,1,0.06,22.63,2,2022-12
ORD108096,2022-12-04 08:00:00,2022-12-06 08:00:00,John Odom,Bihar,North,Furniture,Tables,257.77,5,0.02,109.47,2,2022-12
ORD108097,2022-12-04 09:00:00,2022-12-06 09:00:00,Sean Morales,Uttar Pradesh,North,Clothing,T-Shirts,463.0,4,0.1,7.76,2,2022-12
ORD108098,2022-12-04 10:00:00,2022-12-06 10:00:00,Zachary Clark,Tamil Nadu,North,Furniture,Chairs,937.43,3,0.16,79.89,2,2022-12
ORD108099,2022-12-04 11:00:00,2022-12-06 11:00:00,Alan Snyder,Uttar Pradesh,South,Electronics,Chairs,1211.04,2,0.24,-30.8,2,2022-12
ORD108100,2022-12-04 12:00:00,2022-12-06 12:00:00,Abigail Burns,Delhi,West,Furniture,Board Games,1650.83,9,0.12,-49.41,2,2022-12
ORD108101,2022-12-04 13:00:00,2022-12-06 13:00:00,Laura Rowe,Bihar,East,Toys,Headphones,1977.7,8,0.08,446.01,2,2022-12
ORD108102,2022-12-04 14:00:00,2022-12-06 14:00:00,Kathleen Williams,Delhi,East,Electronics,Headphones,838.82,2,0.11,441.66,2,2022-12
ORD108103,2022-12-04 15:00:00,2022-12-06 15:00:00,Luke Kirby,Karnataka,West,Grocery,T-Shirts,190.09,6,0.21,396.8,2,2022-12
ORD108104,2022-12-04 16:00:00,2022-12-06 16:00:00,Melissa Wilson,Delhi,East,Furniture,T-Shirts,1622.23,3,0.1,38.2,2,2022-12
ORD108105,2022-12-04 17:00:00,2022-12-06 17:00:00,Cassandra Campos,Gujarat,East,Clothing,Chairs,1248.32,3,0.29,335.53,2,2022-12
ORD108106,2022-12-04 18:00:00,2022-12-06 18:00:00,Tyler Maxwell,Tamil Nadu,West,Furniture,Tables,477.23,5,0.05,253.83,2,2022-12
ORD108107,2022-12-04 19:00:00,2022-12-06 19:00:00,Leslie Perez,Delhi,North,Clothing,T-Shirts,1040.17,7,0.23,-69.26,2,2022-12
ORD108108,2022-12-04 20:00:00,2022-12-06 20:00:00,Megan Carr,Uttar Pradesh,North,Toys,Phones,1510.39,7,0.18,439.75,2,2022-12
ORD108109,2022-12-04 21:00:00,2022-12-06 21:00:00,John Martinez,Bihar,North,Grocery,Board Games,1563.78,1,0.07,498.79,2,2022-12
ORD108110,2022-12-04 22:00:00,2022-12-06 22:00:00,Jerry Ingram,Delhi,East,Toys,Snacks,1049.27,7,0.23,325.23,2,2022-12
ORD108111,2022-12-04 23:00:00,2022-12-06 23:00:00,Richard Scott,Bihar,East,Electronics,Phones,679.91,7,0.13,38.9,2,2022-12
ORD108112,2022-12-05 00:00:00,2022-12-07 00:00:00,Tamara Blackwell,Uttar Pradesh,West,Furniture,Headphones,1950.11,6,0.2,232.65,2,2022-12
ORD108113,2022-12-05 01:00:00,2022-12-07 01:00:00,Joshua Roman,Delhi,North,Electronics,T-Shirts,1360.39,6,0.2,-34.37,2,2022-12
ORD108114,2022-12-05 02:00:00,2022-12-07 02:00:00,Margaret Jenkins,West Bengal,West,Clothing,Chairs,875.65,2,0.03,79.27,2,2022-12
ORD108115,2022-12-05 03:00:00,2022-12-07 03:00:00,Stephanie Holmes,Gujarat,North,Clothing,Board Games,632.88,3,0.25,330.35,2,2022-12
ORD108116,2022-12-05 04:00:00,2022-12-07 04:00:00,Kathleen Jackson,West Bengal,West,Furniture,Board Games,1489.1,3,0.2,80.64,2,2022-12
ORD108117,2022-12-05 05:00:00,2022-12-07 05:00:00,Joshua Anderson III,Maharashtra,South,Clothing,Phones,560.15,3,0.23,-11.68,2,2022-12
ORD108118,2022-12-05 06:00:00,2022-12-07 06:00:00,Andrew Young,Tamil Nadu,South,Clothing,Tables,426.25,2,0.13,-95.52,2,2022-12
ORD108119,2022-12-05 07:00:00,2022-12-07 07:00:00,Shari Brennan,Delhi,East,Clothing,T-Shirts,1106.68,9,0.06,243.51,2,2022-12
ORD108120,2022-12-05 08:00:00,2022-12-07 08:00:00,Kristina Miller,Maharashtra,South,Grocery,Tables,650.98,6,0.1,481.2,2,2022-12
ORD108121,2022-12-05 09:00:00,2022-12-07 09:00:00,Derrick Carpenter,Karnataka,South,Furniture,Board Games,1294.92,2,0.27,190.48,2,2022-12
ORD108122,2022-12-05 10:00:00,2022-12-07 10:00:00,Martha Crawford,Gujarat,East,Clothing,Snacks,324.08,3,0.28,27.57,2,2022-12
ORD108123,2022-12-05 11:00:00,2022-12-07 11:00:00,Timothy Bullock,Maharashtra,North,Grocery,Snacks,1344.39,6,0.14,177.97,2,2022-12
ORD108124,2022-12-05 12:00:00,2022-12-07 12:00:00,Jason Ryan,West Bengal,East,Grocery,Phones,638.26,4,0.09,261.25,2,2022-12
ORD108125,2022-12-05 13:00:00,2022-12-07 13:00:00,Nicholas Dunn,Maharashtra,East,Grocery,Chairs,100.46,7,0.22,380.82,2,2022-12
ORD108126,2022-12-05 14:00:00,2022-12-07 14:00:00,Kevin Williams,Tamil Nadu,East,Electronics,Tables,341.18,6,0.23,171.61,2,2022-12
ORD108127,2022-12-05 15:00:00,2022-12-07 15:00:00,Melody Long,Bihar,East,Clothing,Tables,1873.87,6,0.24,3.77,2,2022-12
ORD108128,2022-12-05 16:00:00,2022-12-07 16:00:00,Samantha Thomas,Karnataka,East,Clothing,T-Shirts,1747.97,3,0.01,12.81,2,2022-12
ORD108129,2022-12-05 17:00:00,2022-12-07 17:00:00,Samantha Johnson,Gujarat,South,Electronics,T-Shirts,543.86,8,0.0,439.84,2,2022-12
ORD108130,2022-12-05 18:00:00,2022-12-07 18:00:00,Alexander Rodriguez,Gujarat,East,Clothing,Chairs,1578.91,9,0.11,41.75,2,2022-12
ORD108131,2022-12-05 19:00:00,2022-12-07 19:00:00,Timothy Orozco,Uttar Pradesh,East,Clothing,T-Shirts,1256.29,6,0.05,336.81,2,2022-12
ORD108132,2022-12-05 20:00:00,2022-12-07 20:00:00,Karen Foster,Maharashtra,South,Toys,Phones,1944.72,2,0.24,61.37,2,2022-12
ORD108133,2022-12-05 21:00:00,2022-12-07 21:00:00,Kristin Johnson,Karnataka,North,Electronics,Phones,809.85,1,0.16,332.34,2,2022-12
ORD108134,2022-12-05 22:00:00,2022-12-07 22:00:00,Barbara Rivers,Bihar,South,Clothing,Headphones,1394.78,3,0.25,-52.98,2,2022-12
ORD108135,2022-12-05 23:00:00,2022-12-07 23:00:00,Robert Coleman,Karnataka,South,Toys,Snacks,220.72,3,0.05,24.44,2,2022-12
ORD108136,2022-12-06 00:00:00,2022-12-08 00:00:00,Kevin Watson,Karnataka,North,Electronics,T-Shirts,852.87,8,0.19,145.22,2,2022-12
ORD108137,2022-12-06 01:00:00,2022-12-08 01:00:00,Robert Lucas,Uttar Pradesh,East,Electronics,Snacks,1931.25,5,0.17,209.19,2,2022-12
ORD108138,2022-12-06 02:00:00,2022-12-08 02:00:00,Kyle Freeman,West Bengal,West,Clothing,Board Games,1124.06,1,0.1,111.77,2,2022-12
ORD108139,2022-12-06 03:00:00,2022-12-08 03:00:00,Tyler Alexander,Maharashtra,North,Furniture,Snacks,646.97,4,0.16,244.11,2,2022-12
ORD108140,2022-12-06 04:00:00,2022-12-08 04:00:00,Cynthia Tucker,Karnataka,West,Grocery,Headphones,328.51,7,0.18,95.22,2,2022-12
ORD108141,2022-12-06 05:00:00,2022-12-08 05:00:00,Alice Nelson,Karnataka,South,Grocery,T-Shirts,1436.7,5,0.27,307.06,2,2022-12
ORD108142,2022-12-06 06:00:00,2022-12-08 06:00:00,Jodi Aguirre MD,Maharashtra,East,Grocery,Snacks,1325.23,6,0.02,206.72,2,2022-12
ORD108143,2022-12-06 07:00:00,2022-12-08 07:00:00,Michael Norman,Delhi,East,Electronics,Tables,810.48,4,0.25,323.07,2,2022-12
ORD108144,2022-12-06 08:00:00,2022-12-08 08:00:00,Mercedes Brown,Karnataka,East,Grocery,Chairs,1906.79,2,0.29,158.59,2,2022-12
ORD108145,2022-12-06 09:00:00,2022-12-08 09:00:00,Dr. Alexander Figueroa,Uttar Pradesh,North,Grocery,Chairs,142.19,9,0.22,425.9,2,2022-12
ORD108146,2022-12-06 10:00:00,2022-12-08 10:00:00,Tyler Morales,Uttar Pradesh,North,Electronics,T-Shirts,677.08,2,0.22,129.28,2,2022-12
ORD108147,2022-12-06 11:00:00,2022-12-08 11:00:00,Calvin Crosby,Karnataka,East,Toys,Headphones,1850.03,2,0.07,84.88,2,2022-12
ORD108148,2022-12-06 12:00:00,2022-12-08 12:00:00,Kim Reese,Uttar Pradesh,East,Electronics,Snacks,709.78,2,0.16,234.25,2,2022-12
ORD108149,2022-12-06 13:00:00,2022-12-08 13:00:00,Joseph Clark,Gujarat,West,Clothing,Headphones,579.28,1,0.21,205.5,2,2022-12
ORD108150,2022-12-06 14:00:00,2022-12-08 14:00:00,John Sherman,Tamil Nadu,South,Toys,Tables,1115.02,3,0.18,210.86,2,2022-12
ORD108151,2022-12-06 15:00:00,2022-12-08 15:00:00,Teresa Martinez,Gujarat,West,Furniture,Tables,1665.22,6,0.12,377.68,2,2022-12
ORD108152,2022-12-06 16:00:00,2022-12-08 16:00:00,Alicia Martinez DVM,Delhi,East,Clothing,Phones,295.98,7,0.28,253.16,2,2022-12
ORD108153,2022-12-06 17:00:00,2022-12-08 17:00:00,Caitlyn Garcia,West Bengal,East,Toys,Snacks,1891.74,1,0.15,431.16,2,2022-12
ORD108154,2022-12-06 18:00:00,2022-12-08 18:00:00,Tanner Harmon,Maharashtra,East,Electronics,Tables,1610.64,5,0.29,271.46,2,2022-12
ORD108155,2022-12-06 19:00:00,2022-12-08 19:00:00,Nicole Johnson,Bihar,South,Grocery,Chairs,444.38,5,0.17,-86.98,2,2022-12
ORD108156,2022-12-06 20:00:00,2022-12-08 20:00:00,Michael Perry,West Bengal,West,Clothing,Snacks,1452.82,1,0.24,422.24,2,2022-12
ORD108157,2022-12-06 21:00:00,2022-12-08 21:00:00,Olivia Franklin,Tamil Nadu,North,Grocery,Headphones,831.42,4,0.22,403.87,2,2022-12
ORD108158,2022-12-06 22:00:00,2022-12-08 22:00:00,Jacqueline Thompson,Gujarat,North,Grocery,Headphones,864.36,1,0.2,-70.69,2,2022-12
ORD108159,2022-12-06 23:00:00,2022-12-08 23:00:00,Kimberly Coleman,Bihar,West,Furniture,Snacks,1588.25,1,0.0,-24.83,2,2022-12
ORD108160,2022-12-07 00:00:00,2022-12-09 00:00:00,Laurie Moreno,Tamil Nadu,East,Clothing,T-Shirts,1929.29,7,0.02,233.81,2,2022-12
ORD108161,2022-12-07 01:00:00,2022-12-09 01:00:00,Denise Garrett,Karnataka,West,Electronics,Snacks,340.65,7,0.17,-74.29,2,2022-12
ORD108162,2022-12-07 02:00:00,2022-12-09 02:00:00,Laura Lyons,West Bengal,South,Grocery,T-Shirts,899.2,3,0.27,146.7,2,2022-12
ORD108163,2022-12-07 03:00:00,2022-12-09 03:00:00,Mrs. Jean Armstrong,Karnataka,North,Clothing,Board Games,1013.79,7,0.18,485.22,2,2022-12
ORD108164,2022-12-07 04:00:00,2022-12-09 04:00:00,Dawn Kelly,Bihar,East,Toys,Phones,814.99,3,0.07,3.67,2,2022-12
ORD108165,2022-12-07 05:00:00,2022-12-09 05:00:00,Dylan Taylor,Bihar,East,Clothing,Headphones,790.06,2,0.1,23.66,2,2022-12
ORD108166,2022-12-07 06:00:00,2022-12-09 06:00:00,Clifford Bennett,Tamil Nadu,West,Furniture,Tables,199.31,4,0.19,305.81,2,2022-12
ORD108167,2022-12-07 07:00:00,2022-12-09 07:00:00,Samantha Jones,Bihar,South,Clothing,Board Games,1402.52,3,0.18,-73.61,2,2022-12
ORD108168,2022-12-07 08:00:00,2022-12-09 08:00:00,Chad Williams,Delhi,East,Clothing,T-Shirts,928.81,7,0.29,392.41,2,2022-12
ORD108169,2022-12-07 09:00:00,2022-12-09 09:00:00,Kimberly Smith,Maharashtra,East,Electronics,Board Games,470.11,1,0.16,19.42,2,2022-12
ORD108170,2022-12-07 10:00:00,2022-12-09 10:00:00,Sarah Thomas,Bihar,West,Toys,Chairs,1650.46,6,0.11,218.93,2,2022-12
ORD108171,2022-12-07 11:00:00,2022-12-09 11:00:00,Sarah Daniel,Maharashtra,East,Furniture,Headphones,1624.87,2,0.16,49.26,2,2022-12
ORD108172,2022-12-07 12:00:00,2022-12-09 12:00:00,Eric Fuller,Maharashtra,West,Clothing,Snacks,1024.14,8,0.24,295.33,2,2022-12
ORD108173,2022-12-07 13:00:00,2022-12-09 13:00:00,James Anderson,West Bengal,South,Toys,Tables,667.06,5,0.16,252.33,2,2022-12
ORD108174,2022-12-07 14:00:00,2022-12-09 14:00:00,Dominique Green,Delhi,South,Clothing,Board Games,1312.38,3,0.1,467.86,2,2022-12
ORD108175,2022-12-07 15:00:00,2022-12-09 15:00:00,Amanda Parks MD,Gujarat,West,Electronics,T-Shirts,647.49,7,0.1,167.36,2,2022-12
ORD108176,2022-12-07 16:00:00,2022-12-09 16:00:00,Matthew Miller,Karnataka,West,Grocery,Headphones,548.42,2,0.23,424.93,2,2022-12
ORD108177,2022-12-07 17:00:00,2022-12-09 17:00:00,Jeremy Carney,Tamil Nadu,South,Electronics,Phones,1487.98,5,0.02,245.49,2,2022-12
ORD108178,2022-12-07 18:00:00,2022-12-09 18:00:00,William Hamilton,Uttar Pradesh,West,Electronics,Snacks,176.62,8,0.08,448.68,2,2022-12
ORD108179,2022-12-07 19:00:00,2022-12-09 19:00:00,Cassidy Rose,Bihar,South,Furniture,Tables,280.06,1,0.05,75.09,2,2022-12
ORD108180,2022-12-07 20:00:00,2022-12-09 20:00:00,James Roberts,Maharashtra,West,Clothing,Board Games,112.9,1,0.28,229.86,2,2022-12
ORD108181,2022-12-07 21:00:00,2022-12-09 21:00:00,Nicholas Cardenas,Bihar,South,Toys,Phones,390.59,3,0.03,134.02,2,2022-12
ORD108182,2022-12-07 22:00:00,2022-12-09 22:00:00,Kevin Long,Uttar Pradesh,South,Furniture,Headphones,231.08,3,0.23,-60.46,2,2022-12
ORD108183,2022-12-07 23:00:00,2022-12-09 23:00:00,Thomas Riley,Delhi,North,Furniture,Chairs,1992.02,7,0.19,244.56,2,2022-12
ORD108184,2022-12-08 00:00:00,2022-12-10 00:00:00,John Anderson,Uttar Pradesh,West,Electronics,Chairs,648.74,6,0.19,376.54,2,2022-12
ORD108185,2022-12-08 01:00:00,2022-12-10 01:00:00,David Briggs,West Bengal,South,Clothing,Headphones,383.61,7,0.23,233.72,2,2022-12
ORD108186,2022-12-08 02:00:00,2022-12-10 02:00:00,Jessica Miller,Karnataka,West,Clothing,T-Shirts,557.89,4,0.12,67.61,2,2022-12
